objid,ra,dec,u,g,r,i,z,redshift
1237649920574816410,11.4340674017416,15.4457826914636,18.81904,17.19679,16.30983,15.83386,15.51708,0.1101265
1237649921117061241,24.1607973314079,15.2570610682778,19.93752,17.72303,16.68623,16.22826,15.8204,0.1101242
1237653500970205381,38.7056233834208,-8.95751004160022,19.86425,17.82581,16.86712,16.47224,16.1306,0.1101217
1237649921117126809,24.331955332262,15.0588155967289,19.79778,17.93901,17.01383,16.54837,16.21898,0.11012
1237649963527700652,47.167779233504,-6.62814444550558,18.65146,17.3749,16.64405,16.16928,15.88202,0.1101176
1237656494040088769,0.420123297700059,13.8389693030836,20.64422,18.86869,17.83284,17.38479,17.01039,0.1101148
1237670956254756984,32.2934982067731,-9.0280254464352,19.3848,18.27334,17.74454,17.42892,17.24256,0.1101089
1237663716017176834,6.55378448553734,0.509133589696911,19.9202,18.38139,17.47648,17.04132,16.68042,0.1101087
1237652899151937658,33.5584309633893,-9.95150233698259,19.10505,17.95361,17.42757,17.05797,16.92995,0.1101082
1237666338652946611,18.5443159836675,-0.452181827182259,19.48863,17.92209,16.98295,16.54545,16.20486,0.1101021
1237666300553920717,46.5575547793499,-0.17397034994194,20.19962,18.21516,17.18331,16.73529,16.34053,0.1100995
1237670956255739979,34.5020739865688,-8.76582100565,19.50593,17.74061,16.72518,16.28653,15.94947,0.1100957
1237652616204517587,22.9306723458388,-10.3114955703446,19.18924,18.08922,17.63155,17.30719,17.21821,0.1100945
1237653500433924221,40.0931758988076,-9.15139372773367,19.79723,17.59015,16.56137,16.09709,15.69619,0.1100872
1237663783143932089,46.4071728092415,-0.667056516711799,20.43346,18.23072,17.08522,16.52718,16.06386,0.1100854
1237653501505765536,35.6436879824055,-8.64808019332072,19.93136,18.09916,17.08169,16.62173,16.25586,0.1100825
1237652900771266658,53.3582125457484,-6.66835750565508,19.78413,17.99763,17.51159,17.19284,17.04194,0.1100825
1237657189835997282,10.3309276027607,-0.951780643610187,19.24109,18.04167,17.4858,17.1515,17.00908,0.1100818
1237653501505568902,35.1109696197218,-8.74052619344252,20.01741,18.24485,17.28032,16.81197,16.46127,0.110073
1237653501505765511,35.5837441145301,-8.68199292858837,20.8461,18.76711,17.78667,17.36402,17.04263,0.1100708
1237649921116078154,21.8527611214302,15.285195235111,20.56368,18.50875,17.44339,16.96299,16.54383,0.1100683
1237649961381331103,49.9209562007756,-8.03839656931158,18.84863,17.55981,16.79943,16.36916,16.09823,0.1100665
1237663784204173427,15.4412826106989,0.111612514592188,20.53827,18.68268,17.68678,17.24124,16.89811,0.110059
1237652901308989620,55.3214709800285,-5.8353835849822,18.91197,16.89589,15.90994,15.48086,15.12724,0.1100548
1237649961918857389,51.4092956482322,-7.37569290027453,20.66976,18.61592,17.62336,17.19779,16.80734,0.1100542
1237652900225745064,33.6358383815335,-9.13465500590551,20.44292,18.65494,17.66454,17.22869,16.84833,0.1100527
1237670955175968955,20.6878545969464,-10.5478284690764,20.19227,18.16506,17.4254,17.01884,16.717,0.1100467
1237649918434148445,27.286087512718,12.8201286930979,19.77813,18.39569,17.90936,17.56585,17.47699,0.1100463
1237649918969643218,24.1391585001408,13.5587431553871,19.59971,18.03099,17.34425,16.93693,16.69568,0.1100455
1237679167161827478,31.0223805292327,14.5974922488413,19.4885,18.10072,17.30046,16.86859,16.58311,0.1100435
1237666299480178833,46.491750069924,-0.94454946338563,19.62103,17.81299,16.74517,16.22504,15.81876,0.1100422
1237670955178066191,25.4752282738806,-10.3191729117022,20.47234,18.63852,17.69839,17.25578,16.9363,0.1100395
1237652899695755466,49.465838956576,-7.85986071088093,20.04573,18.44007,17.47006,16.98366,16.59692,0.1100374
1237673700741546096,36.3405476962643,-9.49368560882377,18.49618,17.44979,16.98441,16.68851,16.58931,0.1100356
1237663204916985993,6.48987907184167,0.63430119680043,19.83115,18.407,17.61807,17.1947,16.88171,0.1100288
1237656971300765730,10.0175328373664,-0.570242323740498,19.47588,17.99314,17.14105,16.6939,16.38446,0.1100278
1237670956255739975,34.4928960956763,-8.83134513157123,19.04518,17.58421,16.88313,16.50491,16.2647,0.1100229
1237666339188441354,15.4120153467003,-0.00193716347941662,19.30951,17.82987,17.04582,16.62627,16.32892,0.1100215
1237663784740913389,15.2290495099973,0.519983070978723,19.93579,18.20713,17.26007,16.86553,16.52915,0.1100188
1237666299480113325,46.3611609637233,-1.03140709672218,20.01781,17.99104,16.90059,16.3898,15.97768,0.1100167
1237670956792676511,34.7146796315989,-8.32045565894028,19.7505,17.63612,16.67348,16.22745,15.87352,0.110016
1237652947996901425,18.7760937427832,-9.30270506241533,19.61854,17.57835,16.5598,16.09419,15.71355,0.1100129
1237652948533313633,17.7724260953536,-8.96400988337578,19.62565,17.79372,16.82587,16.38639,16.01171,0.1100113
1237663784740913266,15.248553914059,0.562581316234366,19.52893,17.93781,17.10795,16.70923,16.37729,0.1099898
1237670955176755462,22.4265813712842,-10.3962582075319,19.90496,18.38212,17.67023,17.28504,17.07273,0.1099842
1237663716017242321,6.7052844528294,0.566568044604291,19.42378,17.68132,16.75719,16.34003,16.0023,0.1099831
1237657189836456008,11.4497811053253,-0.852787082866504,20.25641,18.14075,17.15508,16.71461,16.36638,0.109978
1237660024522014872,41.7072873364367,-1.24085019949341,20.09445,18.02001,17.00742,16.5729,16.19658,0.1099762
1237670956792676396,34.6716866189256,-8.36341022083731,21.47531,19.27746,18.36425,17.91495,17.88233,0.1099752
1237652616741650538,23.5807548463408,-9.87111823874074,20.00042,18.20501,17.25529,16.82959,16.46434,0.1099713
1237649920582549673,29.7197121289387,14.2585682333079,19.59233,18.12729,17.31531,16.89371,16.61556,0.1099704
1237652900763599075,35.8742671041275,-8.41479480218654,19.82503,17.96986,16.98163,16.53717,16.19485,0.1099635
1237666299484438694,56.284185238223,-0.947083888688205,18.94094,16.90317,15.77879,15.29992,14.86734,0.1099551
1237653652917977359,21.9911623524371,15.122628773731,20.02592,18.45714,17.65302,17.15889,16.85361,0.1099381
1237673700741546076,36.1980563452077,-9.39077306591636,20.53004,18.54587,17.59117,17.19114,16.85302,0.1099354
1237679167158091914,22.2069573529371,15.5257947248072,19.224,18.08071,17.3695,16.94082,16.6904,0.1099324
1237652947991265404,5.73792269445539,-9.73230548945209,20.16901,18.25895,17.26291,16.83878,16.44748,0.1099292
1237652615667122287,21.8149018667304,-10.7163093032878,20.29814,18.38796,17.39112,16.9524,16.61456,0.1099134
1237663783667171480,15.179457450672,-0.319874347573386,18.71434,17.39019,16.65208,16.29339,15.99624,0.1099019
1237663784740978815,15.3209758317144,0.491125444208103,20.23115,18.58994,17.63432,17.18222,16.86731,0.1099003
1237652900234002536,52.5515003299608,-7.00225138932853,20.22218,18.49433,17.70754,17.27092,16.97902,0.109891
1237652899690905775,38.3544269010624,-9.19087415100423,19.23502,17.0571,16.01001,15.53661,15.17536,0.1098884
1237672796109078631,4.08675539098985,-8.99083601673732,19.29469,18.02126,17.4636,17.08832,16.86658,0.1098877
1237656971300634779,9.81839523622551,-0.542439130680305,18.56493,17.38187,16.62612,16.21117,15.94583,0.109881
1237670956792610925,34.5178193719122,-8.32731416067433,19.27708,18.23312,17.65968,17.27982,17.05965,0.109878
1237656494040088757,0.410135197460363,13.8270832083276,19.9158,17.9048,16.8613,16.40715,15.99756,0.1098725
1237652946917785743,6.36832252271645,-10.6115715669471,20.28828,18.09742,17.08855,16.64903,16.30243,0.1098724
1237652943175876778,1.26811688945548,14.7750551121826,19.96921,18.49265,17.73732,17.30638,16.99176,0.1098694
1237652901299945623,34.6089408887949,-8.18237658933884,20.21691,18.0688,17.03971,16.59003,16.20777,0.1098502
1237670956788220115,24.3399479340684,-9.15028015018418,19.48341,17.9185,17.04901,16.63757,16.30912,0.1098403
1237663783140393064,38.2725364802039,-0.771820846505428,19.57083,18.26014,17.61944,17.26821,17.03617,0.1098308
1237649920579207350,21.8962974749501,14.9905420306536,19.33534,17.37519,16.33095,15.87564,15.50035,0.1098288
1237663785277915291,15.5198886520921,0.849325631814858,19.3454,17.65212,16.96716,16.56898,16.32241,0.1098275
1237663204921180382,16.0829343745528,0.68058814767259,20.31554,18.50556,17.55029,17.12758,16.8164,0.1098143
1237652899691757707,40.3553231732656,-9.02131966964833,19.95287,17.9136,16.97249,16.56014,16.24861,0.1098107
1237656496727064694,6.53395422523056,16.0344499087703,21.08695,18.75309,17.69278,17.20976,16.87057,0.1097917
1237666339189162005,17.0094205699835,-0.156583881463198,20.35079,18.17048,17.07483,16.59761,16.25575,0.1097862
1237652948528136343,5.71232472125317,-9.29628019196753,20.76907,18.71717,17.79801,17.42833,17.10089,0.1097861
1237652949069660185,16.5081981571985,-8.6773793144865,20.07846,17.97298,16.95885,16.52538,16.11708,0.1097838
1237670962155028663,31.2085017969607,14.3319928448977,20.22653,18.32609,17.37911,16.98331,16.62552,0.1097793
1237657190907641944,5.49304140228992,-0.132746248051636,19.31497,17.56954,16.63088,16.16115,15.8326,0.1097752
1237670956255805514,34.6557086976467,-8.77377214947306,20.38618,18.57621,17.6333,17.22803,16.9155,0.1097657
1237652947460030565,18.7839000810797,-9.82459826761417,19.69718,18.01448,17.13252,16.72452,16.44641,0.1097653
1237649963531960601,56.9033598941422,-5.54391094794223,19.62254,18.29063,17.46697,17.01196,16.74655,0.1097572
1237653501505437841,34.8253350058505,-8.77427289665466,19.27643,17.40063,16.45405,16.05397,15.72083,0.109757
1237660024522146030,42.0578994066686,-1.15131574268143,19.01323,17.59741,16.85122,16.46623,16.16772,0.1097497
1237670956787368012,22.4060248543669,-9.27154912478865,19.98771,18.60704,17.77678,17.34375,17.07321,0.1097469
1237652628564476042,6.42309438289485,-11.0814799904144,19.57804,17.78292,17.06271,16.64686,16.39918,0.109746
1237652901829083297,16.7065208718854,-8.77259168120179,19.8184,18.42103,17.62616,17.1953,16.87223,0.1097445
1237652900219715681,19.6045824374049,-9.96247023681434,19.82453,17.87734,16.89522,16.41198,16.04042,0.1097443
1237649963531305013,55.3501579613105,-5.7173360794375,19.86605,18.25169,17.55319,17.2624,17.05867,0.1097374
1237652900758421587,23.874322628959,-9.31668547723226,19.49141,17.5508,16.55856,16.12618,15.75792,0.1097359
1237652949064417431,4.47583749125056,-8.83522936707182,19.80088,17.82108,16.85011,16.42924,16.06758,0.1097332
1237666339188441231,15.3531028522016,-0.0520445427920607,19.33928,17.74038,16.97067,16.52792,16.31121,0.1097312
1237649961919709353,53.3823314364589,-7.12890070804247,19.05497,17.30849,16.34974,15.88349,15.53713,0.1097253
1237652900219715672,19.5907969814304,-9.95492546354658,19.35349,17.29847,16.28424,15.84417,15.48194,0.1097249
1237660024522146012,42.0170666476958,-1.12209277696109,20.52186,18.45097,17.41258,16.95014,16.54991,0.1097209
1237653502042374221,34.8757906340409,-8.40675527849961,18.59145,16.81842,16.13189,15.77478,15.50241,0.1097195
1237652901847761066,59.6117545118551,-4.87660891209536,18.69388,17.62679,17.09536,16.6841,16.51009,0.1097179
1237666339189030978,16.6688664001793,-0.0431948227636247,19.18582,17.31523,16.3359,15.88268,15.53541,0.1097151
1237666339188572256,15.6358694239146,-0.162148723632661,18.80362,17.37941,16.63399,16.26903,16.01855,0.1097039
1237653502043816005,38.1872026573478,-8.08982178831376,19.1919,17.90592,17.23965,16.8811,16.59937,0.1096942
1237653472513949868,34.7160946807769,-8.06170254268616,19.77322,17.81067,16.82447,16.40898,16.0857,0.1096909
1237653501505699956,35.487187961821,-8.67819766737873,18.23706,16.1363,15.08391,14.63561,14.28543,0.1096851
1237652900763467928,35.5990349798147,-8.50627394334804,20.85884,18.69637,17.6381,17.18918,16.81629,0.1096786
1237652949069856949,16.9308722997134,-8.67692576406541,20.07183,18.42447,17.69361,17.24582,16.90794,0.1096731
1237663783668023464,17.1937970349734,-0.288640480830767,20.48742,18.66679,17.71332,17.30133,16.97424,0.1096647
1237670957324959925,24.0255107187651,-8.65653379567503,19.82426,18.49794,17.86369,17.49978,17.25592,0.1096603
1237673016761516173,2.95494881862859,-11.1536180309203,20.20902,18.49102,17.46878,17.04034,16.67848,0.1096582
1237652899697590327,53.658494702369,-7.34698411274311,19.40599,17.36248,16.3467,15.98379,15.51945,0.1096562
1237652900225613945,33.2676243784153,-9.15466734613402,19.57439,18.15996,17.35717,16.84634,16.52801,0.1096558
1237666299480178768,46.4283271398537,-0.921185582164625,20.4362,18.46218,17.33905,16.90045,16.52382,0.1096518
1237652901824233566,5.51688632204355,-9.08073728322443,19.67552,17.77893,16.87366,16.44406,16.11729,0.1096488
1237649961384607836,57.3756672739708,-7.06142808083433,20.43086,18.46702,17.36963,16.91098,16.54612,0.1096455
1237663783144063139,46.6245627906269,-0.630968292232114,19.53056,18.34133,17.61308,17.15906,16.90179,0.1096231
1237666300553986057,46.5722533108762,-0.140031473750368,19.52122,17.27724,16.14798,15.66207,15.25009,0.1096167
1237652899691364434,39.3813602224513,-9.07518796451548,19.29615,17.52802,16.67232,16.29151,15.98409,0.1095973
1237680240920363120,15.7415022798532,-8.60577265227294,19.24227,18.10036,17.6202,17.23907,17.10972,0.1095942
1237652946379604090,3.32410003743695,-10.9715025128076,18.86436,17.74351,17.25583,16.90886,16.78937,0.1095916
1237680240920494110,16.0158552608331,-8.59151289675793,19.27069,18.20795,17.78513,17.45853,17.3743,0.109589
1237666339189686440,18.2638053270587,-0.0658710834626382,19.73667,18.04858,17.21043,16.77373,16.4546,0.1095851
1237666301091053749,47.0748239725356,0.279249836189472,19.25191,17.99429,17.30132,16.88597,16.59437,0.1095845
1237663783127810188,9.54357063417801,-0.678759695093203,18.76459,17.12991,16.29112,15.88065,15.6345,0.1095792
1237652899151806657,33.1786585246386,-9.9287380290646,18.99233,17.32776,16.46933,16.02479,15.69024,0.1095767
1237652946378817640,1.47527261497611,-10.985265558459,19.78867,17.92654,16.9552,16.54022,16.21863,0.1095741
1237652947460030687,18.8085156465482,-9.83919877137402,19.47897,18.16245,17.57746,17.25118,17.08758,0.1095726
1237652901308989578,55.2901494590904,-5.91174129605103,19.27504,17.67469,16.83353,16.42487,16.0903,0.1095476
1237663782591594559,10.9484459734127,-1.1171065687843,20.24646,18.53047,17.68243,17.30795,16.99835,0.1095475
1237649961917808813,48.980080626866,-7.73034060034031,19.38729,17.98855,17.24068,16.84011,16.46725,0.1095474
1237656494579449987,6.21433267429893,14.2102675117657,20.54224,18.69174,17.62407,17.09575,16.68042,0.1095418
1237679437739327590,31.7031827184135,-7.89932441408571,19.48338,18.05656,17.25471,16.84037,16.536,0.1095384
1237652900763730051,36.0933381934546,-8.42641375404083,20.27708,18.27625,17.24572,16.79859,16.428,0.1095372
1237653500969025582,35.8413677072336,-9.07195259292947,19.10338,17.78243,17.13231,16.73982,16.5073,0.1095318
1237657069548732534,27.8423821640374,-0.923234182692712,20.15986,18.11735,17.12292,16.71907,16.37475,0.1095224
1237663783666647076,14.011137582921,-0.320874251434631,19.1444,17.65034,16.88603,16.43882,16.14497,0.1095202
1237652616203468900,20.6137619482479,-10.4731622533194,20.68177,18.48962,17.45381,17.05393,16.71032,0.1095182
1237666301632381089,57.2395281428716,0.778676014268253,19.89919,18.78205,18.0964,17.6782,17.40842,0.1094989
1237679454925685044,1.40736641414685,16.2273198010882,19.8493,18.01884,17.01707,16.58655,16.21147,0.1094874
1237663783144063114,46.6002472340726,-0.748778105668954,19.99047,17.96939,16.95716,16.53825,16.16244,0.1094867
1237666302169252031,57.2707069007635,1.087079212086,20.13034,18.63074,17.77921,17.32964,17.01684,0.1094801
1237652901299880083,34.3820240121822,-8.18336220566795,19.25062,18.07081,17.42546,17.08893,16.80215,0.1094773
1237657189833048184,3.66528158275696,-0.874663839155236,19.0081,17.37455,16.42394,15.98994,15.6518,0.1094756
1237649962459857069,60.7834002225943,-5.76496563367313,20.52579,18.48534,17.50869,17.05359,16.70414,0.1094722
1237649963531960533,56.9192167830994,-5.4156633126886,20.9236,18.86325,17.8207,17.3625,17.00622,0.1094679
1237652901300011159,34.8165586244632,-8.26163107816983,18.66131,16.62459,15.55336,15.0814,14.69386,0.1094638
1237657191443464528,3.22874459515606,0.381991223954748,19.10728,17.40585,16.49688,16.06077,15.70806,0.1094595
1237652947452952707,2.36088640464193,-10.0999429483283,20.2871,18.25966,17.23801,16.79675,16.4713,0.1094578
1237666407379370224,24.3809779396104,-0.519510434324024,19.42245,18.20109,17.62851,17.29134,17.16601,0.1094546
1237663716556210331,11.4944205678644,0.966565890178365,19.42346,17.4438,16.4362,15.99637,15.64348,0.1094369
1237656971300700248,9.87098474629636,-0.534075455681665,18.16791,16.98891,16.39549,16.05285,15.76821,0.1094341
1237652901299880088,34.3922275683215,-8.14534753046989,18.77853,17.57409,16.92425,16.55417,16.32451,0.1094253
1237657189836456132,11.4185731203917,-0.871251726544864,19.48791,17.38872,16.37883,15.95477,15.57676,0.1094191
1237652899697459388,53.3176690762402,-7.35651409855853,20.18255,18.23487,17.20317,16.77051,16.42907,0.1094153
1237666338651504755,15.1791736429931,-0.486090507398299,19.87552,18.34718,17.49863,17.04824,16.74832,0.1094061
1237652947460489307,19.8460449187147,-9.86965556729591,20.28432,18.65668,17.90037,17.4643,17.15824,0.1093935
1237657190909739183,10.3905042487177,-0.0990362499887686,20.43063,18.39087,17.40127,16.94614,16.59665,0.1093929
1237666338650783946,13.6023347063314,-0.531123356879921,18.72152,17.20709,16.42772,16.04328,15.72333,0.1093835
1237652628564476055,6.47351864702962,-11.0897928564041,19.99005,18.23615,17.44422,17.1218,16.85892,0.1093832
1237656494577156224,0.841698081082711,14.148468324404,19.51398,17.94953,17.08631,16.63442,16.32451,0.109381
1237652901300011154,34.7881875186007,-8.17807844047197,20.0525,18.39106,17.58356,17.16388,16.84962,0.1093751
1237649921113325760,15.3139296510598,15.7856192804206,19.16622,17.4973,16.72183,16.32988,16.02582,0.1093723
1237653651841089577,14.4576842800439,14.7839930706211,18.86073,16.70106,15.74422,15.31541,14.9416,0.1093592
1237660024522735806,43.4079916451096,-1.13141056254045,19.51951,17.8661,16.94942,16.4499,16.07401,0.1093589
1237663783677395026,38.5216018524685,-0.284850122536451,20.19261,18.24621,17.25069,16.81881,16.47202,0.1093584
1237670955176493245,21.9334910798002,-10.601305904826,20.1393,18.10575,17.10211,16.66725,16.31713,0.109343
1237652901311283316,60.4567569757402,-5.17443311723171,19.53724,18.37011,17.79217,17.36138,17.13836,0.1093374
1237663275780407445,0.302666492131266,-1.22833184012832,20.31594,18.44969,17.48601,17.04867,16.69796,0.109337
1237652901309710419,56.8430337275202,-5.59732587366859,19.77837,18.34003,17.59049,17.20714,16.93443,0.1093352
1237663783123681369,0.0323535415577023,-0.723569736657127,19.85211,18.45492,17.74585,17.34617,17.07547,0.1093323
1237663783143997571,46.4575154354149,-0.683731832031128,19.88991,17.95076,16.92584,16.44914,16.0462,0.1093155
1237657189836521680,11.4959898281519,-0.88497713411278,19.84722,17.90871,16.9059,16.47277,16.13551,0.1093078
1237666300553330886,45.1396941238585,-0.0673566394398138,19.42713,18.12339,17.37903,16.96426,16.67824,0.1093076
1237679167158878339,24.0907329639916,15.3756067287454,19.97057,17.95916,16.96963,16.52348,16.15816,0.1092933
1237666339188310081,15.0264183422041,-0.0256941575600862,19.96974,18.04673,17.06836,16.67352,16.33099,0.1092884
1237652616203534407,20.6746495852311,-10.3904049420568,20.67348,18.57786,17.58047,17.10553,16.73311,0.1092883
1237652901300011125,34.7251067609735,-8.08715629233514,19.21611,17.28432,16.27825,15.83628,15.47845,0.1092843
1237663783668088909,17.2204447141344,-0.359713142974001,19.10136,17.82998,17.25343,16.89444,16.74041,0.1092723
1237657190910197864,11.4525187664456,-0.0652288644595315,19.405,18.03541,17.34995,17.00442,16.76171,0.1092717
1237666340797415515,11.6460762069035,1.07713879067049,19.20113,17.40015,16.45291,16.03654,15.71918,0.1092576
1237660024522080393,41.8102226120519,-1.23063716542472,20.04441,18.02785,17.01193,16.59115,16.24267,0.1092518
1237652942101872831,0.771458192579075,13.9263525306633,19.5178,18.08729,17.30455,16.82539,16.55841,0.1092425
1237657189833834821,5.33865016203259,-1.02684253979516,19.82695,18.08126,17.06858,16.53878,16.12369,0.1092409
1237663783665401982,11.1233339556926,-0.407537652231619,19.71949,18.17978,17.37254,16.92486,16.62839,0.1092353
1237663275780866176,1.37605605964237,-1.05480269430545,19.31127,18.0273,17.33686,16.86926,16.6378,0.1092273
1237663784201879769,10.3101834455997,0.00384329511891659,19.25234,17.58347,16.73333,16.2498,15.93119,0.1092156
1237649961382969481,53.7602873334874,-7.5957357505562,20.08146,18.30744,17.31836,16.87226,16.55856,0.1092127
1237653502042701969,35.6713702304657,-8.36229578867188,20.58456,18.89587,17.9053,17.41021,16.97934,0.1092031
1237652901310431351,58.6263629384604,-5.44805246431588,19.28192,17.70168,16.93448,16.49443,16.20719,0.1091993
1237653502042833082,35.9794394238205,-8.38104554432131,20.33614,18.4826,17.46894,17.02983,16.74878,0.109199
1237652900212703369,3.3894875499134,-10.219131894327,20.03905,18.5265,17.63016,17.14411,16.7861,0.1091928
1237673701277958305,35.1341416458899,-9.79761393460912,20.00268,18.0589,17.03884,16.49405,16.02478,0.109191
1237652948533313597,17.707463754275,-9.06551197700251,19.80518,17.83026,16.7513,16.27245,15.85972,0.10918
1237653651837681781,6.47999397426344,14.986908004767,19.97309,18.17626,17.21979,16.77621,16.43129,0.1091759
1237657070089928854,37.8205978680731,-0.615133070372469,19.56021,17.60574,16.63473,16.21102,15.8546,0.1091524
1237652899151544526,32.618790251572,-9.97533816150101,19.73856,18.4071,17.79495,17.47311,17.25676,0.109149
1237673701278613668,36.2395610951983,-8.74515081971742,19.43276,17.27395,16.25423,15.78996,15.40759,0.1091484
1237653650764792021,8.51399329467284,14.10610015275,19.63661,18.39044,17.74204,17.38791,17.12649,0.1091368
1237653652915093641,15.1105071959956,15.6039328008817,20.69001,18.75977,17.6889,17.21352,16.8092,0.1091352
1237652615668826188,25.7191657344662,-10.5224160606513,20.39723,18.41976,17.41057,16.98957,16.66002,0.1091201
1237663238204883072,56.426608914225,-0.379415835455832,20.76358,18.36044,17.21689,16.70538,16.31771,0.1091174
1237672793424330846,1.73438654280707,-8.99388150943041,19.98682,18.58631,17.84654,17.4065,17.10258,0.1091103
1237653651309920423,27.8961943779586,13.3133890852048,19.7547,18.22522,17.31796,16.84343,16.45849,0.1091096
1237663277927760070,0.0278136586717892,0.504642255558642,19.96504,18.06809,17.06516,16.62168,16.26258,0.1091058
1237645943979311273,57.2892121169487,0.891086408969911,19.31142,17.97749,17.24931,16.78519,16.4514,0.1091017
1237649961923576009,62.215455306986,-6.06379366986276,20.21585,18.02381,17.3569,16.90665,16.68043,0.1090992
1237652946378883156,1.58647093823764,-10.9482606868432,21.05642,18.73075,17.67213,17.19641,16.9296,0.1090913
1237652900763271304,35.0801721765079,-8.63513988833346,19.11085,17.17177,16.23465,15.82037,15.50931,0.1090906
1237666339187917069,14.2512057847298,-0.138990934720968,19.70537,18.12043,17.2325,16.78926,16.41882,0.1090791
1237652900763861175,36.4906048147156,-8.41686764267651,18.86555,17.48267,16.74264,16.34259,16.02622,0.1090592
1237656971301355649,11.4354448755404,-0.472243890772762,19.00799,17.18166,16.24127,15.82217,15.45629,0.1090501
1237670961618223255,31.7064768141056,14.2171891607684,19.28366,17.55281,16.66409,16.24316,15.93647,0.1090489
1237666300554117177,46.9343731434818,-0.129148174843111,20.20669,18.05957,17.03568,16.58972,16.30319,0.1090431
1237663237668274337,57.0862533112727,-0.824081491179716,19.85284,18.07875,17.25956,16.82629,16.46504,0.1090391
1237653502042308683,34.74731661765,-8.33444564517898,19.12531,17.78415,17.09202,16.71494,16.46548,0.1090277
1237663784200110254,6.2278492215942,0.0610091519214616,18.92108,16.90754,15.8856,15.4636,15.09505,0.1090235
1237663783679492263,43.3632613047549,-0.373603146661059,20.18745,18.64185,17.7188,17.20378,16.85299,0.1090163
1237680240920297570,15.5503172114995,-8.57782469270115,19.58236,17.7664,16.78387,16.35727,16.01782,0.1090142
1237652899155148938,40.8625796924781,-9.24985038022257,19.88866,18.31313,17.48317,17.06279,16.70922,0.109005
1237646549576712337,52.3847159884546,1.27328492151448,19.8441,18.61294,17.88917,17.43708,17.17084,0.109002
1237666339188506708,15.4660514828071,-0.0612603208370714,19.71825,18.45726,17.67402,17.27564,16.99268,0.1089967
1237656971300372612,9.23294400329695,-0.606261360506764,19.7843,18.05651,17.1331,16.67183,16.2834,0.1089859
1237663275780407509,0.238796425438096,-1.11482999331417,19.61358,18.19001,17.46758,17.07753,16.85688,0.1089842
1237657192520089654,9.68291594015579,1.05318297868696,20.19621,18.39379,17.52131,17.13189,16.83624,0.108976
1237666338114437258,14.7930438571604,-0.948339442661377,19.86197,18.01434,16.98537,16.54462,16.17695,0.1089722
1237652948529315899,8.45220376392672,-9.15991836647031,19.1421,18.16759,17.74008,17.38565,17.28807,0.1089671
1237663784217804926,46.6472666616841,0.0233257134316663,20.40202,18.57796,17.60911,17.17191,16.82751,0.1089627
1237657191446806646,10.8086135972475,0.268339000699982,19.99291,18.2096,17.20262,16.79033,16.44684,0.108953
1237653500433727650,39.6379909548162,-9.2957465713558,20.11468,18.52449,17.69177,17.27092,16.97808,0.1089468
1237666300553986058,46.57239552941,-0.14306111800051,20.798,18.5661,17.4646,16.98373,16.59595,0.1089376
1237670961618288791,31.7185915229715,14.4118269440924,20.46079,18.36195,17.24762,16.73887,16.33193,0.1089369
1237663237129175178,52.0384349970844,-1.19089363160256,19.9455,18.48855,17.64249,17.1666,16.85531,0.1089346
1237653502042636419,35.509185034848,-8.38552044518664,19.55918,18.24911,17.58668,17.2204,16.9744,0.1089341
1237656494579450007,6.2325208115426,14.218540881904,20.0492,18.62465,17.80546,17.33617,17.00392,0.1089234
1237663782588514485,3.97053124943835,-1.10612965634249,20.43315,18.35529,17.32032,16.86625,16.47494,0.1089221
1237663784741044451,15.5037739419838,0.596380288039317,19.33789,17.84751,16.98338,16.55682,16.21997,0.1089136
1237663783143997530,46.4134797777817,-0.634708826923518,19.73818,17.67033,16.59058,16.10154,15.66987,0.1089023
1237652629099839626,2.95561170706276,-10.8096408387982,20.042,18.21308,17.23402,16.82556,16.48719,0.1088993
1237652900238065801,61.7869430932343,-5.74864169066633,19.10981,17.74914,17.03543,16.66529,16.3868,0.1088849
1237657191446872214,10.8998575632809,0.248879992133665,18.81355,17.89814,17.14616,16.69641,16.42012,0.1088746
1237652616204583087,23.1155645847181,-10.1880848915204,20.51821,18.61001,17.6481,17.2132,16.875,0.1088736
1237652901299617898,33.8660349045104,-8.30672089702131,19.93195,18.21703,17.2657,16.78548,16.44316,0.1088734
1237657189835866120,9.98742951935486,-0.907408159155925,20.38856,18.42165,17.43156,16.99577,16.69897,0.1088717
1237652946923749485,20.207419283936,-10.1841503837378,19.50546,17.35426,16.33301,15.89172,15.49369,0.1088559
1237657189836521728,11.5328742165973,-1.02064961568933,19.31337,17.66759,16.73875,16.28478,15.93914,0.1088453
1237660240314433731,51.7519851582862,-0.417227027050309,20.37725,18.56132,17.47985,16.99445,16.60234,0.1088407
1237653652915093713,15.1185587313523,15.5656056368137,20.39396,18.6865,17.63577,17.03856,16.62504,0.1088221
1237672793424134328,1.54309674364958,-8.73085620372114,19.34794,17.91664,17.19804,16.80484,16.53202,0.1088201
1237657190906593501,3.21944643534721,-0.13444647624745,20.14845,18.38903,17.40459,16.94435,16.55778,0.1088164
1237670955179180112,28.028065302308,-10.2481874782213,18.70291,17.72073,17.29823,16.95298,16.8715,0.1088157
1237673701278679205,36.3973326973507,-8.67000545324099,20.11389,18.20999,17.34644,16.92689,16.56153,0.1088139
1237679167160516725,27.9905524432482,14.9932614642507,19.56027,17.94175,17.04854,16.62575,16.24906,0.1088061
